date,diamond price,inflation rate,gold price,BTC_Close,BTC_Volume,BTC_Marketcap,ETH_Close,ETH_Volume,ETH_Marketcap,DOGE_Close,DOGE_Volume,DOGE_Marketcap
3/19/2021,10123.84,2.28,1749.6,58346.65297,49063873786,1.09E+12,1817.624092,21249297710,2.09E+11,0.05832836,964747809.1,7514154611
3/18/2021,10118.14,2.26,1736.6,57858.92071,55746041000,1.08E+12,1782.855124,23263845504,2.05E+11,0.05738277,909777444.6,7391550949
3/17/2021,10116.9,2.21,1747.71,58870.89333,60258313191,1.10E+12,1823.44938,24512917348,2.10E+11,0.05765313,861926642.6,7425583380
3/16/2021,10112.05,2.21,1732.1,56804.90123,59749798599,1.06E+12,1806.971763,23828509590,2.08E+11,0.0586074,1393771913,7547720122
3/15/2021,10105.56,2.22,1731.2,55907.20023,66419369890,1.04E+12,1791.702302,26244738810,2.06E+11,0.05708768,1738710876,7351218571
3/14/2021,10100.82,2.2,1726.85,59302.31698,43901225564,1.11E+12,1854.564378,19344589211,2.13E+11,0.0585919,2752132530,7544115603
3/13/2021,10097.9,2.21,1724.8,61243.08477,60669829814,1.14E+12,1924.68544,25014689475,2.21E+11,0.06243198,1869833076,8037692870
3/12/2021,10098.87,2.2,1726.85,57332.08896,55689944702,1.07E+12,1772.102478,22435821312,2.04E+11,0.05534893,1287767221,7125032152
3/11/2021,10091.85,2.16,1722.77,57805.12302,56772343595,1.08E+12,1826.194987,24013132909,2.10E+11,0.05591786,1233383425,7197497882
3/10/2021,10076.72,2.15,1726.65,56008.5494,57295577614,1.04E+12,1799.166224,25154173185,2.07E+11,0.05600395,1534489620,7207816086
3/9/2021,10071.02,2.14,1715.9,54824.11781,50912227385,1.02E+12,1868.048781,23461244507,2.15E+11,0.05799823,2466159943,7463686738
3/8/2021,10071.24,2.17,1684.55,52246.52231,48597428048,9.74E+11,1834.727886,27630991158,2.11E+11,0.06194928,3554150800,7971280044
3/7/2021,10070.32,2.16,1700.8,51206.69295,43137459378,9.55E+11,1723.153796,23809935410,1.98E+11,0.05212174,945455831.8,6706005852
3/6/2021,10070.34,2.16,1700.8,48912.38173,34363564661,9.12E+11,1654.741517,22746262366,1.90E+11,0.05098429,1480482384,6558965902
3/5/2021,10074.11,2.14,1700.8,48927.30455,48625928883,9.12E+11,1533.274976,21067146937,1.76E+11,0.04960851,1173113591,6381297708
3/4/2021,10067.02,2.16,1698.39,48561.16615,52343816680,9.05E+11,1541.914286,22906118718,1.77E+11,0.05004843,1170617084,6437196942
3/3/2021,10065.01,2.21,1709.86,50538.24341,53220811975,9.42E+11,1575.853125,22674780680,1.81E+11,0.05059207,1093877445,6506425615
3/2/2021,10065.4,2.24,1738.1,48378.98805,47530897720,9.02E+11,1492.608814,22523669722,1.71E+11,0.05026221,1346282318,6463312203
3/1/2021,10064.65,2.27,1724.7,49631.24137,53891300112,9.25E+11,1564.707647,24032838645,1.80E+11,0.05059866,1494427207,6505875328
2/28/2021,10065.89,2.21,1734.4,45137.77047,53443887451,8.41E+11,1416.048906,27637026080,1.63E+11,0.04805151,1408101260,6177710994
2/27/2021,10064.5,2.2,1728.7,46188.45128,45910946382,8.61E+11,1459.973121,20742103233,1.68E+11,0.0500829,1286229526,6438192652
2/26/2021,10060.14,2.21,1734.4,46339.76008,3.51E+11,8.64E+11,1446.03365,31435997881,1.66E+11,0.05047986,1694323466,6488523369
2/25/2021,10052.9,2.22,1769.9,47093.85302,54506565949,8.78E+11,1475.703735,24481681873,1.69E+11,0.05016734,2356982022,6447664671
2/24/2021,10044.2,2.22,1805,49705.33332,63695521388,9.26E+11,1626.575705,31329000537,1.87E+11,0.05655541,4148511571,7267918251
2/23/2021,10046.2,2.21,1805.6,48824.42687,1.06E+11,9.10E+11,1570.203925,52029864713,1.80E+11,0.04739205,2394345361,6089686351
2/22/2021,10043.36,2.17,1809.95,54207.31907,92052420332,1.01E+12,1781.992976,42409646036,2.05E+11,0.05372515,3366757324,6902725620
2/21/2021,10034.65,2.19,1794.4,57539.94367,51897585191,1.07E+12,1935.60106,23626547717,2.22E+11,0.05597983,2450293068,7191635972
2/20/2021,10031.81,2.15,1778.85,56099.52051,68145460026,1.05E+12,1919.534003,34696091102,2.20E+11,0.05438446,3175468554,6985943091
2/19/2021,10033.78,2.11,1784.05,55888.13368,63495496918,1.04E+12,1960.164744,26268814253,2.25E+11,0.05513934,2949251418,7082160843
2/18/2021,10037.39,2.13,1775.7,51679.79669,52054723579,9.63E+11,1937.449256,28255902969,2.22E+11,0.05954129,4551943638,7646763727
2/17/2021,10035.86,2.13,1776.35,52149.00754,80820545404,9.72E+11,1848.458273,35955412703,2.12E+11,0.04937563,2976148723,6340534302
2/16/2021,10030.11,2.08,1794.95,49199.87134,77049582886,9.17E+11,1781.067477,34269369268,2.04E+11,0.05352025,3409478696,6872026263
2/15/2021,10024.47,2.08,1818.85,47945.05683,77069903166,8.93E+11,1779.790978,38955610883,2.04E+11,0.05659087,4944804938,7265519863
2/14/2021,10014.51,2.08,1822.43,48717.29021,71248675228,9.08E+11,1805.084047,31439114900,2.07E+11,0.06253697,3984667628,8028048754
2/13/2021,10013.64,2.09,1822.43,47105.51747,70250456155,8.77E+11,1814.109853,35359490535,2.08E+11,0.06644953,2618049766,8529400211
2/12/2021,10012.5,2.1,1822.43,47504.85118,76555041196,8.85E+11,1843.532588,37905036865,2.11E+11,0.07006853,4190843784,8992978136
2/11/2021,10006.63,2.12,1826.5,47909.33119,81388911810,8.92E+11,1783.79795,36021495262,2.04E+11,0.06967585,3818556739,8941609529
2/10/2021,10003.54,2.1,1843.4,44918.18449,87301089896,8.37E+11,1744.243432,41916084617,2.00E+11,0.07289631,6785088422,9353895799
2/9/2021,9994.95,2.106666667,1838.95,46481.10424,91809846886,8.66E+11,1768.035017,44180727529,2.03E+11,0.07006957,7348840814,8990202084
2/8/2021,9989.18,2.1,1831.26,46196.46372,1.01E+11,8.60E+11,1746.616849,48012285956,2.00E+11,0.07882511,12844375210,10112456103
2/7/2021,9978.76,2.09,1810.8,38903.44148,65500641143,7.24E+11,1614.227823,39889440151,1.85E+11,0.07878179,14261024073,10105792829
2/6/2021,9974.91,2.06,1798.853333,39266.01073,71326033653,7.31E+11,1677.846847,39873420648,1.92E+11,0.05759472,5946101275,7387203762
2/5/2021,9967.93,2.08,1810.8,38144.30686,58598066402,7.10E+11,1718.650872,40108628454,1.97E+11,0.04693473,6136160058,6019284098
2/4/2021,9962.4,2.06,1794,36926.06447,68838074392,6.88E+11,1594.762694,44396871836,1.83E+11,0.05328933,13040837601,6833498776
2/3/2021,9955.06,2.06,1833.85,37472.0901,61166818159,6.98E+11,1660.909542,41874566399,1.90E+11,0.03712003,3146856788,4759532731
2/2/2021,9952.17,2.09,1837.9,35510.28904,63088585433,6.61E+11,1515.19377,45437142801,1.74E+11,0.03152025,3090896595,4041088459
2/1/2021,9950.1,2.06,1860,33537.17682,61400400660,6.24E+11,1369.040469,29210670920,1.57E+11,0.03487468,6319224026,4470660189
1/31/2021,9942.39,2.03,1874,33114.35775,52754542671,6.16E+11,1314.986229,25198853581,1.51E+11,0.03719621,8548997882,4767745805
1/30/2021,9935.34,2.01,1888,34269.52154,65141828798,6.38E+11,1376.115539,30616574234,1.58E+11,0.02817592,8735576553,3611147492
1/29/2021,9931.86,1.99,1847.76,34316.38765,1.18E+11,6.39E+11,1382.522812,53611955259,1.58E+11,0.04716157,25403310432,6043762706
1/28/2021,9928.98,1.99,1842.9,33466.09636,76517157706,6.23E+11,1332.492245,34637234789,1.52E+11,0.03408356,10971544561,4367344237
1/27/2021,9926.88,1.96,1844.91,30432.54708,62576762015,5.66E+11,1253.187133,39394416990,1.43E+11,0.0074815,204797186,958548725.6
1/26/2021,9922.93,1.96,1850.8,32569.84956,60255421470,6.06E+11,1357.05814,41572917750,1.55E+11,0.00825458,161173748.8,1057483330
1/25/2021,9919.07,1.97,1855.9,32366.39305,59897054838,6.02E+11,1324.414778,43565777745,1.52E+11,0.00838293,180820875.4,1073809066
1/24/2021,9914.68,1.973333333,1852.75,32289.37809,48643830599,6.01E+11,1391.609408,36418163554,1.59E+11,0.00872708,162191977.2,1117773115
1/23/2021,9915.5,1.97,1849.6,32067.64288,48354737975,5.97E+11,1230.990636,27253895441,1.41E+11,0.00857912,154393736.9,1098702727
1/22/2021,9911.89,1.97,1855.9,33005.76356,77207272511,6.14E+11,1236.512207,43918338506,1.41E+11,0.0085235,185490003.4,1091461748
1/21/2021,9909.56,1.94,1869.65,30825.69851,75643067688,5.74E+11,1121.57092,45932464754,1.28E+11,0.00816632,215419838.8,1045611058
1/20/2021,9904.69,1.95,1870.53,35547.75089,66834573161,6.61E+11,1382.274094,46784030909,1.58E+11,0.00906009,220205442.4,1159923229
1/19/2021,9900.91,1.95,1840.3,36069.80639,57244195486,6.71E+11,1377.295842,47195935190,1.57E+11,0.0090982,249242631.7,1164676216
1/18/2021,9893.67,1.94,1836.9,36630.07568,49511702429,6.81E+11,1257.279502,25817455560,1.44E+11,0.0091711,205025648,1173880970
1/17/2021,9894.55,1.92,1827.5,35791.27792,52359854336,6.66E+11,1230.172272,29258032819,1.41E+11,0.00906651,254487988.6,1160366066
1/16/2021,9892.7,1.91,1818.1,36178.1389,57706187875,6.73E+11,1233.537568,32319240157,1.41E+11,0.00926465,258630479.6,1185597169
1/15/2021,9888.39,1.88,1828.45,36825.36585,67760757881,6.85E+11,1171.834611,35972039310,1.34E+11,0.00936903,398965924.7,1198824805
1/14/2021,9884.31,1.87,1846.1,39187.32812,63615990033,7.29E+11,1218.452978,33410915929,1.39E+11,0.00939673,428369038.7,1202240980
1/13/2021,9876.1,1.88,1845.37,37316.3594,69364315979,6.94E+11,1130.739402,30109792795,1.29E+11,0.00861635,240079032.9,1102277644
1/12/2021,9868.29,1.91,1855,33922.96058,74773277909,6.31E+11,1043.434584,37494601692,1.19E+11,0.00806287,333308456.9,1031361130
1/11/2021,9862.71,1.89,1842.51,35566.65594,1.23E+11,6.61E+11,1090.145373,60733630300,1.25E+11,0.00883453,637956958.1,1129945722
1/10/2021,9855.28,1.88,1848.88,38356.43951,79980747690,7.13E+11,1262.246664,40616938053,1.44E+11,0.00985959,458583518.7,1260915514
1/9/2021,9851.34,1.89,1855.25,40254.5465,61984162837,7.49E+11,1281.077291,33233105361,1.46E+11,0.01019416,485842353.1,1303561985
1/8/2021,9841.72,1.86,1848.88,40797.61072,88107519480,7.59E+11,1224.197145,44334826666,1.40E+11,0.00984637,394462163.6,1258947804
1/7/2021,9836.43,1.85,1913.05,39371.04235,84762141031,7.32E+11,1225.678135,40468027280,1.40E+11,0.00974244,520644705.6,1245523630
1/6/2021,9836.43,1.81,1919.05,36824.36441,75289433811,6.85E+11,1207.112234,44699914188,1.38E+11,0.01046514,749915516.2,1337772240
1/5/2021,9829.49,1.77,1949.48,33992.42934,67547324782,6.32E+11,1100.006099,41535932781,1.26E+11,0.0099204,687256066.7,1268003964
1/4/2021,9814.61,1.75,1942.14,31971.91352,81163475344,5.94E+11,1040.233048,56945985763,1.19E+11,0.00976719,1372398979,1248286672
1/3/2021,9817.44,1.716666667,1898.66,32782.02447,78665235202,6.09E+11,975.5076729,45200463368,1.11E+11,0.00977052,2707003608,1248577459
1/2/2021,9813.46,1.75,1879.273333,32127.26794,67865420765,5.97E+11,774.534968,19740771179,88367612520,0.01061451,3421562680,1356280740
1/1/2021,9813.69,1.74,1853.863333,29374.15189,40730301359,5.46E+11,730.3675691,13652004358,83318539689,0.00568496,228961514.9,726323310.7
12/31/2020,9812.21,1.71,1897.7,29001.71982,46754964848,5.39E+11,737.8033977,13926846861,84156810765,0.00468225,85498337.19,598149001.4
12/30/2020,9812.21,1.69,1894.7,28840.95342,51287442704,5.36E+11,751.6189719,17294574210,85722581849,0.00463551,94834499.4,592113774.6
12/29/2020,9813.69,1.7,1877.89,27362.43656,45265946774,5.09E+11,731.5201187,18710683199,83420334909,0.00448647,90876496.56,573014174.3
12/28/2020,9802.3,1.7,1873.45,27084.80789,49056742893,5.03E+11,730.3973648,24222565862,83282601745,0.00459177,99641525.45,586399767.2
12/27/2020,9802.94,1.7,1908.7,26272.29457,66479895605,4.88E+11,682.6423591,26093552821,77828069141,0.00454771,154526398.7,580710699.3
12/26/2020,9802.6,1.72,1917.49,26437.03751,48332647295,4.91E+11,635.8358309,14761125202,72483025275,0.00449367,151728507.4,573747738.4
12/25/2020,9801.17,1.72,1908.7,24664.79027,42068395846,4.58E+11,626.4107016,13520927700,71400061460,0.00458201,136819917,584963463.9
12/24/2020,9799.22,1.71,1857.2,23735.94973,41080759713,4.41E+11,611.6071869,14317413703,69704465560,0.00457046,143405579.6,583425690.2
12/23/2020,9800.97,1.7,1872.33,23241.34487,51146161904,4.32E+11,583.7145969,15261413038,66517758494,0.00376766,205080908.3,480893678
12/22/2020,9802.71,1.76,1860.99,23783.0285,44171632681,4.42E+11,634.8541995,14745890080,72336758960,0.00450782,239288785.3,575304224.7
12/21/2020,9801.41,1.73,1877.05,22803.08141,45852713981,4.24E+11,609.8178717,14419493621,69475834115,0.00478746,664160056.8,610925196.9
12/20/2020,9799.26,1.65,1867.47,23477.2952,37844228422,4.36E+11,638.2908464,13375855442,72711065645,0.00462466,508066004.2,590086989.1
12/19/2020,9797.04,1.66,1857.89,23869.83196,38487546580,4.43E+11,659.2979265,12830893778,75095087629,0.00392675,98447179.31,500981993.2
12/18/2020,9788.17,1.64,1882.43,23137.96056,40387896275,4.30E+11,654.8119269,15756303983,74575304995,0.00385822,101799430.2,492185489.2
12/17/2020,9783.73,1.72,1885.65,22805.16149,71378606374,4.24E+11,642.868967,25479532147,73206412681,0.0037298,172736659.4,475751448.9
12/16/2020,9783.31,1.71,1865.35,21310.59813,44409011479,3.96E+11,636.1818487,15817248373,72436347872,0.00341629,50989880.33,435715185
12/15/2020,9787.98,1.7,1853.5,19417.07603,26741982541,3.61E+11,589.3556025,9326645840,67096668322,0.00320577,37127782.1,408820667.7
12/14/2020,9790.6,1.71,1828,19246.64434,22473997681,3.57E+11,586.011152,8125837102,66708003325,0.00323079,36238516.37,411966097.8
12/13/2020,9789.82,1.7,1802.5,19142.38253,25450468637,3.55E+11,589.6632225,9070377862,67115726662,0.00325587,37464322.69,415120509.7
12/12/2020,9788.01,1.71,1777,18803.65687,21752580802,3.49E+11,568.5673178,8534557897,64706942226,0.00316309,35466154.65,403248567
12/11/2020,9789.49,1.72,1838.53,18058.90335,27919640985,3.35E+11,545.797341,11098819124,62108208317,0.0030788,41712942.31,392459836.2
12/10/2020,9792.15,1.75,1836.4,18264.99211,25547132265,3.39E+11,559.6785011,11672582040,63680254165,0.0031046,33740987.8,395706347.9
12/9/2020,9794.1,1.76,1839.8,18553.91538,34420373071,3.44E+11,573.4791116,15855915840,65242758700,0.00315811,45746721.98,402483349.5
12/8/2020,9795.49,1.74,1869.5,18321.14492,31692288756,3.40E+11,554.8277571,14398919320,63113292237,0.00317934,52702701.21,405143760.3
12/7/2020,9794.39,1.72,1861.4,19191.63129,26896357742,3.56E+11,591.8433793,10720480962,67315962016,0.00334233,36923813.66,425868467.2
12/6/2020,9789.05,1.71,1853.3,19345.12096,25293775714,3.59E+11,601.9089924,11290893016,68452719868,0.0033884,40936574.16,431691745.9
12/5/2020,9786.78,1.71,1845.2,19154.23113,27242455064,3.56E+11,596.5954747,13498010566,67840334209,0.00339687,43386582.51,432723096.4
12/4/2020,9784.07,1.69,1839.54,18699.76561,33872388058,3.47E+11,569.3541975,16337589997,64734997135,0.00329811,45062221.83,420098205.8
12/3/2020,9782.11,1.69,1841.5,19445.39848,31930317405,3.61E+11,616.7087549,16146190946,70110808538,0.00342761,47907031.9,436544288.3
12/2/2020,9771.59,1.7,1831.05,19201.09116,37387697139,3.56E+11,598.3523422,16883292129,68015797685,0.00337436,58705660.95,429717481.7
12/1/2020,9773.41,1.71,1814.8,18802.9983,49633658712,3.49E+11,587.3241871,27178964465,66754367842,0.0033347,80163603.19,424620891.5
11/30/2020,9774.99,1.73,1777.1,19625.83503,47728480399,3.64E+11,614.842522,20276867833,69873714778,0.00355089,68622735.9,452099967
11/29/2020,9770.82,1.72,1789.8,18177.48342,31133957704,3.37E+11,575.7580479,15017517758,65424084296,0.00344778,46319971.5,438924852
11/28/2020,9767.2,1.71,1802.5,17717.41501,32601040734,3.29E+11,538.2298006,14770243833,61152393529,0.00340487,58033649.77,433416826.1
11/27/2020,9759,1.66,1788.5,17108.40173,38886494645,3.17E+11,517.4936877,16831105703,58789344389,0.00327521,92323023.06,416865856
11/26/2020,9751.21,1.68,1811.38,17150.62358,61396835737,3.18E+11,518.8011739,31104004592,58930920929,0.00324982,175520294.1,413589433.1
11/25/2020,9751.4,1.64,1807.6,18732.12078,43710357371,3.48E+11,570.6866162,20088492893,64816875593,0.00372672,174459927.4,474231349.2
11/24/2020,9757.11,1.63,1807.41,19107.46445,51469565009,3.55E+11,603.897746,23281758100,68580780139,0.00420366,266716035.6,534864218.3
11/23/2020,9758.71,1.63,1838.33,18364.12159,42741112308,3.41E+11,608.4540286,27272302872,69089845802,0.00364797,101561039,464109149.1
11/22/2020,9757.19,1.64,1870.14,18370.00252,41280434226,3.41E+11,558.0680952,21967049601,63361036975,0.0033293,121660410.4,423521332.2
11/21/2020,9751.49,1.61,1870.14,18642.23277,39650210707,3.46E+11,549.4866209,20757099184,62379287099,0.00350659,162641693.8,446026143
11/20/2020,9753.91,1.58,1870.14,18621.31437,36992873940,3.45E+11,509.7445733,18629943296,57860686204,0.00298434,57656464.68,379556538.3
11/19/2020,9751.6,1.58,1867.05,17817.09025,36985055355,3.30E+11,471.6304197,12473929218,53528035617,0.00291104,40330643.4,370193341.9
11/18/2020,9746.67,1.6,1873.3,17804.00563,49064800278,3.30E+11,479.4840698,17880199224,54412825617,0.00290902,49460064.46,369897280.3
11/17/2020,9747.36,1.62,1879.1,17645.40577,39006849170,3.27E+11,480.3600826,14593057877,54505786216,0.00293588,46631463.57,373272246.7
11/16/2020,9749.29,1.62,1888.53,16716.11132,31526766675,3.10E+11,459.9403126,11441239444,52182517297,0.00288579,52063283.15,366863172.2
11/15/2020,9740.07,1.67,1897.96,15955.58744,23653867583,2.96E+11,447.5590953,10308617165,50771836456,0.00277541,25131683.16,352792281.3
11/14/2020,9737.25,1.66,1907.39,16068.13871,27481710135,2.98E+11,460.1498367,10312037942,52193800907,0.002773,30334380.15,352447343.5
11/13/2020,9734.21,1.68,1890.41,16317.80819,31599492172,3.03E+11,474.6264209,13191505725,53829432990,0.00282145,29217750.25,358567478.5
11/12/2020,9730.68,1.67,1878,16276.34395,34175758344,3.02E+11,461.0052711,12877327234,52278353038,0.00277901,24028261.1,353134918.8
11/11/2020,9732.91,1.65,1865.98,15701.33973,29772374934,2.91E+11,462.9605277,14075403511,52493805532,0.00276896,33138759.45,351821930.9
11/10/2020,9735.15,1.65,1877.79,15290.90268,25574938143,2.83E+11,449.6796211,12090381666,50981825542,0.00275341,39633173.34,349808435.5
11/9/2020,9725.84,1.69,1861.68,15332.3156,34149115566,2.84E+11,444.1630571,13704320630,50350406402,0.00266953,28124348.35,339114621.1
11/8/2020,9721.35,1.71,1958.2,15479.56704,26632075029,2.87E+11,453.5547855,11292383601,51408911250,0.00271064,22754531.46,344300015.1
11/7/2020,9721.33,1.68,2054.72,14833.75411,35024953706,2.75E+11,435.7131351,18873289788,49380744878,0.00267068,44610218.61,339187039.9
11/6/2020,9713.3,1.65,1951.25,15565.88058,39837841971,2.89E+11,454.7192903,16738305610,51528636308,0.00275989,54267546.02,350479043.8
11/5/2020,9713.1,1.7,1949.35,15579.84846,40856321439,2.89E+11,414.0673382,15440711038,46916321971,0.00261685,31611962.84,332278228.1
11/4/2020,9708.27,1.65,1904.25,14133.70715,35116364962,2.62E+11,402.1419984,15126077675,45559668259,0.00253328,52552651.19,321632248.5
11/3/2020,9704.72,1.73,1909.32,13950.30085,29869951617,2.59E+11,387.6021733,12588494762,43907159817,0.00252762,62871653.3,320878482.1
11/2/2020,9698.62,1.76,1894.45,13550.48938,30771455468,2.51E+11,383.1567326,13997574252,43398380101,0.00251712,50142375.9,319510587.6
11/1/2020,9698.96,1.8,1878.95,13737.10983,24453857900,2.55E+11,396.3581869,10475146018,44888307221,0.00258175,45528681.72,327678834.6
10/31/2020,9689.93,1.77,1878.95,13780.9947,30306464719,2.55E+11,386.5903353,11276963426,43776829150,0.00257594,56189318.45,326906027.3
10/30/2020,9686.21,1.73,1878.95,13546.52227,30581485201,2.51E+11,382.819992,13688056970,43344676043,0.00259836,63444096.56,329715648.8
10/29/2020,9683.27,1.72,1866.65,13437.88324,56499499598,2.49E+11,386.7301135,12920477749,43782246356,0.00258066,58929514.61,327434298.4
10/28/2020,9674.14,1.7,1878.2,13271.28537,35867318895,2.46E+11,388.6507707,15276441134,43994384280,0.00259499,72848720.03,329216494.9
10/27/2020,9667.15,1.67,1904.8,13654.21844,33749878156,2.53E+11,403.9970451,13940434102,45726046137,0.00267665,78927089.13,339540411.6
10/26/2020,9662.75,1.64,1902.6,13075.2477,29461458313,2.42E+11,393.8883131,15155684229,44576504574,0.00267853,122152251.2,339741433.5
10/25/2020,9658.87,1.62,1896.65,13031.17431,24406920575,2.41E+11,406.2177613,10890207469,45966378925,0.00265314,58532388.32,336485099.9
10/24/2020,9655.51,1.67,1890.7,13108.06261,24542317940,2.43E+11,412.4576188,12201739194,46666915712,0.0026455,44797614.08,335479644.1
10/23/2020,9649.06,1.68,1901.55,12931.53902,28974975003,2.40E+11,409.7666916,14256222052,46356841440,0.0026469,46856081.82,335619977.6
10/22/2020,9643.34,1.66,1904.15,12965.89129,34729759598,2.40E+11,413.7729927,15772846485,46795599921,0.00265502,44976452.6,336576291.8
10/21/2020,9637.96,1.65,1924.6,12823.68919,43414712626,2.38E+11,392.189967,20241324322,44354670582,0.00263032,45017114.75,333445208.5
10/20/2020,9637.25,1.67,1906.65,11916.33514,30915821592,2.21E+11,369.1369149,13741586582,41745418861,0.00260093,65577101.39,329683335.3
10/19/2020,9633.21,1.67,1904.33,11742.03715,23860769928,2.17E+11,379.9356093,12811242092,42961460206,0.00258976,91049561.78,328231585.6
10/18/2020,9629.62,1.63,1899.4,11483.35971,18283314340,2.13E+11,378.213698,11047103109,42761561164,0.00258649,72298803,327781394.9
10/17/2020,9621.39,1.61,1896.21,11358.10157,19130430174,2.10E+11,368.8559404,10951115359,41698592886,0.00258111,125692390.5,327064295.5
10/16/2020,9618.52,1.61,1899.4,11322.12269,25635480772,2.10E+11,366.2290173,14670784817,41396681083,0.00261207,117882236.5,330951793
10/15/2020,9610.9,1.63,1908.1,11495.34965,24487233058,2.13E+11,377.4418457,14964182545,42659015495,0.00259265,83794206.76,328454704.7
10/14/2020,9605.16,1.61,1900.33,11429.50689,24103426719,2.12E+11,379.4840379,13918846567,42884585295,0.00263711,87293434.14,334052394.4
10/13/2020,9594.79,1.57,1890.35,11425.8994,24241420251,2.12E+11,381.1907613,14226744838,43072303018,0.0026351,76963142.14,333761625.1
10/12/2020,9579.25,1.58,1922.94,11555.36289,26163972642,2.14E+11,387.7312655,15867455424,43805601681,0.00267315,101246789.2,338543786.9
10/11/2020,9563.9,1.55,1930.43,11384.18195,19968627060,2.11E+11,375.1420494,12584512533,42376475415,0.00267363,107632465.4,338568241
10/10/2020,9558.07,1.52,1930.43,11296.36143,22877978588,2.09E+11,370.9675882,13618484324,41899893524,0.00265453,96632426.18,336111690
10/9/2020,9551.08,1.53,1930.43,11064.45759,22799117613,2.05E+11,365.5904772,13043501763,41287658660,0.00265253,100051523.4,335821979.7
10/8/2020,9547.61,1.51,1893.95,10915.68573,63314794397,2.02E+11,350.7661593,13461017711,39608808457,0.00259556,109356096.2,328573194.9
10/7/2020,9545.14,1.52,1887.3,10668.96896,37799458436,1.97E+11,341.808669,11929918060,38592810957,0.00259518,125523508.5,328490146.4
10/6/2020,9539.48,1.51,1878.3,10604.40589,42623695307,1.96E+11,340.8158454,12830796112,38476195645,0.00261147,105669881,330516077.5
10/5/2020,9534.51,1.49,1913.45,10793.33943,47537578009,2.00E+11,353.9567715,11809507622,39954971652,0.00261238,127881032.4,330595648.9
10/4/2020,9528.85,1.48,1899.7,10669.58254,71251776995,1.97E+11,352.5790067,10696959020,39794771396,0.00263489,92364518.2,333407496.4
10/3/2020,9523.73,1.48,1885.95,10549.3289,44660271563,1.95E+11,346.5220857,10060167889,39106512854,0.00259883,116046378.5,328808013.2
10/2/2020,9517.39,1.46,1899.7,10575.97504,48661453918,1.96E+11,346.2389138,14215390463,39069960290,0.0025834,128239854.9,326820338.5
10/1/2020,9516.35,1.46,1906,10619.45191,40023134100,1.97E+11,353.2059148,14679481911,39851388059,0.00261584,116194992.3,330888014.3
9/30/2020,9512.68,1.41,1885.95,10784.49158,44171073700,2.00E+11,359.9378738,11818610610,40606130498,0.00263015,106684831.9,332662363.6
9/29/2020,9513.91,1.41,1897.81,10844.64098,46582396602,2.01E+11,359.7573939,11600013236,40581050364,0.00268541,109463113,339614378.8
9/28/2020,9509.9,1.41,1880.98,10709.65218,47762394731,1.98E+11,355.1594236,14258455166,40057637361,0.00265201,102662349.7,335353893.5
9/27/2020,9505.65,1.42,1855.5,10775.26938,53745972818,1.99E+11,357.4384972,13598126926,40309981004,0.00269206,76293171.61,340381383
9/26/2020,9499.42,1.41,1861.05,10750.72358,46852525493,1.99E+11,355.4880904,13049148579,40085290850,0.00271612,108180295.8,343387129.3
9/25/2020,9491.32,1.39,1861.05,10692.71721,39348590957,1.98E+11,352.1832447,14381086966,39707914546,0.00269849,124575712.5,341120228
9/24/2020,9491.85,1.42,1868.69,10760.06626,47144380902,1.99E+11,349.3555851,15714304470,39384347822,0.00262828,111915974.5,332209044.8
9/23/2020,9487.61,1.43,1863.4,10246.18649,23788661867,1.90E+11,321.1163173,12899346599,36196531454,0.00256045,79707709.29,323599428.4
9/22/2020,9487.04,1.45,1900.2,10538.46032,23621787804,1.95E+11,344.5031623,12732578043,38830213878,0.002656021,36467574.05,335642709.1
9/21/2020,9480.65,1.47,1912.35,10462.25962,28884999244,1.94E+11,341.7860741,17398267133,38519366615,0.002630322,78753428.07,332359050
9/20/2020,9475.6,1.41,1962,10938.27129,24699523788,2.02E+11,371.0528262,12292195784,41812641074,0.002777971,145951916.9,350976931
9/19/2020,9476.93,1.37,1962,11094.34628,22764204008,2.05E+11,385.5443836,11049507684,43440360815,0.002793719,147046519.9,352928506.9
9/18/2020,9472.45,1.34,1951.33,10944.5858,26341903912,2.02E+11,384.364542,14108357740,43302193327,0.002804181,147868185.4,354211096
9/17/2020,9467.78,1.34,1944.98,10948.98992,38151810523,2.02E+11,389.0192197,19899531080,43821351213,0.002813512,161305348.7,355350720.2
9/16/2020,9461.64,1.32,1959.75,10974.90489,30769986455,2.03E+11,365.8122913,16107612177,41202147932,0.002825804,148555504.9,356864047.5
9/15/2020,9458.68,1.33,1953.88,10796.95099,32509451925,2.00E+11,364.8392182,16140584321,41087642853,0.002831752,100194173.9,357575916.4
9/14/2020,9458.68,1.33,1956.7,10680.83743,35453581940,1.97E+11,377.2688751,17536695361,42482307939,0.002802618,128520945.8,353858513.2
9/13/2020,9451.8,1.38,1940.4,10323.7558,36506852789,1.91E+11,365.570005,15005899191,41160025962,0.002776135,124253231.7,350476176
9/12/2020,9445.02,1.34,1940.4,10442.1706,36750077324,1.93E+11,387.1831096,13295405814,43588199422,0.002818839,117125272,355828180.1
9/11/2020,9440.84,1.3,1940.4,10400.91469,45201121775,1.92E+11,374.6955888,27296269329,42177302259,0.002806183,134077501.3,354191865.9
9/10/2020,9435.34,1.28,1946.35,10363.13904,54406443211,1.92E+11,368.1019071,31421134556,41430053162,0.002805225,104276032.4,354031943.4
